,ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,COORDS
27,20101018,논현로 시점에서 94번째 분기된 도로,16,Nonhyeon-ro 94-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 668-17,0,125,역삼동 678-5,논현로94길,4166206,8.0,268.0,4,11680,3,"[(127.03629447590086, 37.502149810919995), (127.0371362490909, 37.502426950486814), (127.03772057710437, 37.502619325216145), (127.03839872256735, 37.50284253599752), (127.03874795423751, 37.502957483932306), (127.03909306969935, 37.50307107163427)]"
28,20101018,논현로 시점에서 86번째 분기된 도로,16,Nonhyeon-ro 86-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 717,0,126,역삼동 725-25,논현로86길,4166202,12.0,285.0,4,11680,3,"[(127.03762479094614, 37.499361668059024), (127.03855712239601, 37.499663808681966), (127.03893182896047, 37.5000720953156), (127.0389759010599, 37.5001201586406), (127.03940118451882, 37.500257272159075), (127.03988530828128, 37.500413340079724), (127.0403767974237, 37.50057179123577)]"
29,20101018,논현로 시점에서 80번째 분기된 도로,16,Nonhyeon-ro 80-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 726-11,0,127,역삼동 728-45,논현로80길,4166199,6.0,276.0,4,11680,3,"[(127.03832023198392, 37.49785710959833), (127.03927306350955, 37.498141155214164), (127.03977059267845, 37.498289407718005), (127.0402591207498, 37.49843496708768), (127.04074627093307, 37.498580281621045), (127.04124360237628, 37.49872854599495)]"
30,20101018,논현로 시점에서 76번째 분기된 도로,16,Nonhyeon-ro 76-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 727-14,0,128,역삼동 733-16,논현로76길,4166196,8.0,280.0,4,11680,3,"[(127.03886053816535, 37.49671178816369), (127.03981119766756, 37.496996605043314), (127.0401583190331, 37.49716869097924), (127.04072289234418, 37.49744856253187), (127.04117306543723, 37.49767172490662), (127.04163329717493, 37.49789986466654)]"
31,20101018,논현로 시점에서 72번째 분기된 도로,16,Nonhyeon-ro 72-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 769-12,0,129,역삼동 775-16,논현로72길,4166193,8.0,282.0,4,11680,3,"[(127.03957439222869, 37.49517733868677), (127.04036842617627, 37.49556793379046), (127.04078180216176, 37.49577126981928), (127.04132396989763, 37.49603796439231), (127.04228650470402, 37.49651141762036)]"
32,20101018,논현로 시점에서 70번째 분기된 도로,14,Nonhyeon-ro 70-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 775-35,0,130,역삼동 777-17,논현로70길,4166191,6.0,196.0,4,11680,3,"[(127.04051145091663, 37.49526075398784), (127.04131451447931, 37.495501981076146), (127.04154297657206, 37.495570605100525), (127.04207134765909, 37.49572931615277), (127.04258240519695, 37.4958828140703)]"
33,20101018,논현로 시점에서 68번째 분기된 도로,16,Nonhyeon-ro 68-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 776-19,0,131,역삼동 781-21,논현로68길,4166189,6.0,277.0,4,11680,3,"[(127.03993719146587, 37.49440488447542), (127.04079151036957, 37.494659298120325), (127.04126181913794, 37.49479934537673), (127.04182203218964, 37.49496616485534), (127.04216332081887, 37.49506779780259), (127.04236884541875, 37.495128994878804), (127.04250367164397, 37.495169150777535), (127.04286734463257, 37.49527744131522)]"
34,20101018,논현로 시점에서 66번째 분기된 도로,15,Nonhyeon-ro 66-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 781-41,0,132,역삼동 782-22,논현로66길,4166187,6.0,196.0,4,11680,3,"[(127.04106778144, 37.494065951793154), (127.04171889722748, 37.494260645274494), (127.0420957295867, 37.494373321594765), (127.04247247259802, 37.49448596971168), (127.04279349278403, 37.49458195860445), (127.04282760348737, 37.49459215500705), (127.04314341069782, 37.49468658604055)]"
35,20101018,논현로 시점에서 64번째 분기된 도로,16,Nonhyeon-ro 64-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225532,역삼동 776-12,0,133,역삼동 787-8,논현로64길,4166185,12.0,289.0,4,11680,3,"[(127.04036624673935, 37.49349979814516), (127.04120894807855, 37.49376278113923), (127.04208952919123, 37.493614096381734), (127.04240187202576, 37.49371017042337), (127.04269488713149, 37.49380029476773), (127.04309880759881, 37.49392453629886), (127.04344912039151, 37.494032280161576)]"
36,20101018,언주로 시점에서 107번째 분기된 도로,16,Eonju-ro 107-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 654-4,0,165,역삼동 651-19,언주로107길,4166562,12.0,378.0,4,11680,3,"[(127.03937288314808, 37.50777081252229), (127.03867367013272, 37.5075581738499), (127.03760766831967, 37.50755932424349), (127.03755254336006, 37.50755938612182), (127.03710328877501, 37.507419876696645), (127.03667711155602, 37.50728753063395), (127.03635493599559, 37.50719065171188), (127.03601752466973, 37.50708919028201), (127.03592253068852, 37.50706062032175), (127.03530409880459, 37.506874652702635)]"
37,20101018,언주로 시점에서 103번째 분기된 도로,16,Eonju-ro 103-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 662-7,0,166,역삼동 660-31,언주로103길,4166559,6.0,427.0,4,11680,3,"[(127.04017264311294, 37.506945582118384), (127.03947268016863, 37.50673768763746), (127.0388630889027, 37.50655662821754), (127.03852622060857, 37.50645657932693), (127.038179568785, 37.506353613277824), (127.037703696084, 37.506212258308615), (127.03737947702038, 37.50611595041688), (127.03725929345804, 37.50608025326842), (127.03703954729859, 37.506014979190134), (127.03683026452306, 37.50595281902742), (127.03669811408213, 37.50591355693222), (127.03641081772213, 37.50582821853846), (127.0363597924, 37.50581306079567), (127.03602325880617, 37.5057130947547), (127.03601244522424, 37.50570988135048), (127.03564855065254, 37.50560178621578)]"
38,20101018,언주로 시점에서 99번째 분기된 도로,16,Eonju-ro 99-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 662-14,0,167,역삼동 663-19,언주로99길,4166627,6.0,269.0,4,11680,3,"[(127.04091178691566, 37.506183607450815), (127.04034365501234, 37.50584329045832), (127.0400030104498, 37.505743147897775), (127.0396958485799, 37.50565284144323), (127.03901077451746, 37.505451435558776), (127.03815382913163, 37.50519949709799)]"
39,20101018,언주로 시점에서 97번째 분기된 도로,16,Eonju-ro 97-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 662-18,0,168,역삼동 671-31,언주로97길,4166625,6.0,302.0,4,11680,3,"[(127.04153693446786, 37.50522681693104), (127.04054884628584, 37.50540584244348), (127.0402093585365, 37.50528671606206), (127.03991462087771, 37.50518328756936), (127.03972185863806, 37.50511564908215), (127.03937740770846, 37.50499477397245), (127.03924847785471, 37.50494953106509), (127.03904094387559, 37.50487670643266), (127.03870347436978, 37.50475827784937), (127.03835020373646, 37.504634303079364)]"
40,20101018,언주로 시점에서 93번째 분기된 도로,17,Eonju-ro 93-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 676,0,169,역삼동 678-5,언주로93길,4166623,12.0,289.0,4,11680,3,"[(127.0420316292916, 37.50417860744813), (127.04123468270728, 37.503943672522425), (127.04082180102245, 37.50371446154048), (127.04046898076415, 37.5035185932803), (127.04012887274358, 37.50340797225486), (127.03977794086555, 37.50329383085103), (127.03943612689307, 37.503182658770186), (127.03909306969935, 37.50307107163427)]"
41,20101018,언주로 시점에서 85번째 분기된 도로,16,Eonju-ro 85-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 721-17,0,170,역삼동 725-25,언주로85길,4166618,12.0,279.0,4,11680,3,"[(127.04334867239152, 37.501372665024846), (127.04277975598765, 37.50120463967118), (127.04239498272317, 37.50109099534139), (127.04175938842376, 37.50102041309257), (127.04131594178368, 37.50087652968388), (127.0403767974237, 37.50057179123577)]"
42,20101018,언주로 시점에서 81번째 분기된 도로,16,Eonju-ro 81-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 721-39,0,171,역삼동 725-3,언주로81길,4166617,4.0,464.0,4,11680,3,"[(127.0437719825033, 37.50046965074322), (127.0432020427892, 37.50030143855221), (127.04281916245463, 37.500188425616685), (127.04178672257815, 37.499883685870124), (127.04083280896954, 37.49960211169517), (127.04076281891317, 37.499602432296086), (127.04032976061193, 37.4994737775869), (127.03983958553222, 37.499327570351696), (127.0393533147839, 37.49918315281601), (127.03885320188562, 37.499034430875724)]"
43,20101018,언주로 시점에서 79번째 분기된 도로,16,Eonju-ro 79-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 730-4,0,172,역삼동 728-45,언주로79길,4166615,6.0,277.0,4,11680,3,"[(127.04417946931768, 37.49960040995713), (127.04322824132166, 37.49931793512271), (127.04282459932783, 37.49919806390203), (127.04272412731882, 37.4991682308778), (127.04243385266815, 37.499082025089116), (127.04204181781907, 37.49896560700367), (127.04164878885712, 37.49884888161277), (127.04124360237628, 37.49872854599495)]"
44,20101018,언주로 시점에서 75번째 분기된 도로,16,Eonju-ro 75-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 730-5,0,173,역삼동 733-16,언주로75길,4166614,8.0,282.0,4,11680,3,"[(127.04435019407796, 37.49923643476863), (127.0430011222658, 37.49857278090578), (127.04250369043403, 37.498328063013076), (127.04220452026549, 37.49818088913212), (127.04214678580418, 37.49815248248335), (127.04163329717493, 37.49789986466654)]"
45,20101018,언주로 시점에서 71번째 분기된 도로,16,Eonju-ro 71-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 773-3,0,174,역삼동 775-16,언주로71길,4166613,8.0,282.0,4,11680,3,"[(127.04500002859541, 37.4978509115246), (127.04445632968566, 37.49758253157781), (127.04411693413118, 37.4974149965347), (127.0437186970859, 37.497218271153045), (127.04330662828347, 37.4970149990514), (127.04296283769906, 37.49684529082196), (127.04256055729451, 37.49664670687595), (127.04228650470402, 37.49651141762036)]"
46,20101018,언주로 시점에서 69번째 분기된 도로,16,Eonju-ro 69-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 779-3,0,175,역삼동 777-17,언주로69길,4166610,6.0,277.0,4,11680,3,"[(127.04551577020527, 37.496759160146084), (127.04492488428833, 37.49658263872029), (127.0445586343659, 37.49647322923209), (127.04412381151737, 37.49634332760283), (127.04385858671758, 37.49626408996888), (127.0436751917324, 37.49620930271729), (127.04347642647622, 37.496149916533945), (127.043308787107, 37.49609983534205), (127.04311420718524, 37.49604169945647), (127.04287608357672, 37.495970559061135), (127.04258240519695, 37.4958828140703)]"
47,20101018,언주로 시점에서 67번째 분기된 도로,16,Eonju-ro 67-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 779-7,0,176,역삼동 781-21,언주로67길,4166609,4.0,277.0,4,11680,3,"[(127.04580567545291, 37.49615245408123), (127.04484345719672, 37.49586592367911), (127.04435041295933, 37.495719096408635), (127.04415426121943, 37.495660683492225), (127.04413864193508, 37.49565603997131), (127.04379879563999, 37.49555482668514), (127.04376108778224, 37.495543604711756), (127.04343349130886, 37.495446044049466), (127.04340005875646, 37.495436081842904), (127.04286734463257, 37.49527744131522)]"
48,20101018,언주로 시점에서 65번째 분기된 도로,16,Eonju-ro 65-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 784-5,0,177,역삼동 782-22,언주로65길,4166607,12.0,277.0,4,11680,3,"[(127.04607937986599, 37.49556005221546), (127.045120663153, 37.4952748381788), (127.04452447455516, 37.49509746972016), (127.04428672600935, 37.49502673746935), (127.04413476442136, 37.494981526169994), (127.0437736358401, 37.49487408555772), (127.04374667282265, 37.494866067292996), (127.04348656593717, 37.49478868303212), (127.04314341069782, 37.49468658604055)]"
49,20101018,언주로 시점에서 63번째 분기된 도로,16,Eonju-ro 63-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 785-11,0,178,역삼동 787-8,언주로63길,4166606,6.0,277.0,4,11680,3,"[(127.04637300409259, 37.49492856574819), (127.04543752019674, 37.49464181372809), (127.04527269833967, 37.49459129277222), (127.044779919287, 37.494440232464285), (127.04420705624025, 37.494264628802284), (127.04385314490857, 37.49415613164153), (127.04344912039151, 37.494032280161576)]"
50,20101018,언주로 시점에서 108번째 분기된 도로,17,Eonju-ro 108-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 688,0,197,역삼동 681-30,언주로108길,4166563,12.0,230.0,4,11680,3,"[(127.03937288314808, 37.50777081252229), (127.04008480449443, 37.50798957869204), (127.0403108012438, 37.50827145382926), (127.04041744549755, 37.50840446004078), (127.04076486717335, 37.50850650021123), (127.0410641123289, 37.50859440082701), (127.04136499841027, 37.50868276864836), (127.04156281055602, 37.50874087014704)]"
51,20101018,언주로 시점에서 106번째 분기된 도로,15,Eonju-ro 106-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225536,역삼동 687-1,0,198,역삼동 685-28,언주로106길,4166561,6.0,287.0,4,11680,3,"[(127.04035878131252, 37.50770881018156), (127.04068534170908, 37.50780655068791), (127.04113763417823, 37.50794190988226), (127.04183799845075, 37.50815152423003), (127.04253691869845, 37.508360693429914), (127.0428842310032, 37.50846463752008), (127.04340160968238, 37.50861947181278)]"
52,20101018,언주로 시점에서 104번째 분기된 도로,16,Eonju-ro 104-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20101203,20141030225535,역삼동 688-6,0,199,역삼동 693-14,언주로104길,4166560,6.0,344.0,4,11680,3,"[(127.04017264311294, 37.506945582118384), (127.0408934467528, 37.507160880709236), (127.04138836960779, 37.507308703558365), (127.04143012135604, 37.50732117728575), (127.04188911999543, 37.507458261263764), (127.04212834246812, 37.5075297094625), (127.04247315031586, 37.50763269157053), (127.04280022205384, 37.507730371994235), (127.04302391500174, 37.50779718366457), (127.04313524524756, 37.50792926676845), (127.04349677415881, 37.508358166805856)]"
