ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD
"20101018","남부순환로 강남구 시점에서 363번째 분기된 도로","16","Nambusunhwan-ro 363-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 914-35","1",1687,"도곡동 934-10","남부순환로363길","4166093",12.000,122.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 363번째 분기된 도로","16","Nambusunhwan-ro 363-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 914-35","2",1688,"도곡동 934-10","남부순환로363길","4166093",4.000,75.000,"4","11680","3"
"20101018","남부순환로 강남구 시점에서 363번째 분기된 도로","16","Nambusunhwan-ro 363-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","도곡동 914-35","2",1689,"도곡동 934-10","남부순환로363길","4166093",4.000,74.000,"4","11680","3"
"20101018","영동대로 시점에서 122번째 분기된 도로","17","Yeongdong-daero 122-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","삼성동 88","1",1690,"삼성동 95-2","영동대로122길","4166682",6.000,67.000,"4","11680","3"
"20101018","삼성로 시점에서 63번째 분기된 도로","16","Samseong-ro 63-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225534","대치동 932-38","2",1691,"대치동 925-17","삼성로63길","4166418",4.000,43.000,"4","11680","3"
"20101018","삼성로 시점에서 63번째 분기된 도로","16","Samseong-ro 63-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225534","대치동 932-38","2",1692,"대치동 925-17","삼성로63길","4166418",4.000,41.000,"4","11680","3"
"20101018","삼성로 시점에서 63번째 분기된 도로","16","Samseong-ro 63-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225534","대치동 932-38","2",1693,"대치동 925-17","삼성로63길","4166418",4.000,35.000,"4","11680","3"
"20101018","개포로 시점에서 36번째 분기된 도로","16","Gaepo-ro 36-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 1211","1",1694,"개포동 1210-7","개포로36길","4166065",5.000,169.000,"4","11680","3"
"20100419","광평대군의 묘역이 위치하여 묘역의 명칭을 사용하여 제정","20","Gwangpyeong-ro","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100420","20141030225531","일원동 702-11","1",1695,"수서동 718","광평로","3122002",6.000,76.000,"3","11680","3"
"20100419","광평대군의 묘역이 위치하여 묘역의 명칭을 사용하여 제정","20","Gwangpyeong-ro","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100420","20141030225531","일원동 702-11","1",1696,"수서동 718","광평로","3122002",4.000,114.000,"3","11680","3"
"20101018","논현로 시점에서 119번째 분기된 도로","16","Nonhyeon-ro 119-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 175-1","1",1697,"논현동 172-22","논현로119길","4166119",4.000,98.000,"4","11680","3"
"20101018","논현로 시점에서 119번째 분기된 도로","16","Nonhyeon-ro 119-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 175-1","2",1698,"논현동 172-22","논현로119길","4166119",6.000,55.000,"4","11680","3"
"20101018","자곡로 시점에서 7번째 분기된 도로","16","Jagok-ro 7-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20120615","20141030225537","자곡동 367-6","2",1700,"자곡동 519-5","자곡로7길","4166876",6.000,146.000,"4","11680","3"
"20101018","밤고개로 시점에서 5번째 분기된 도로","16","Bamgogae-ro 5-gil","20141030","직권수정(속성변경)","99","20101203","20190426155825","수서동 725","1",1701,"수서동 751","밤고개로5길","4166323",11.000,113.000,"4","11680","3"
"20101018","광평로 시점에서 42번째 분기된 도로","15","Gwangpyeong-ro 42-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","수서동 451-13","1",1702,"수서동 465-15","광평로42길","4166078",4.000,95.000,"4","11680","3"
"20100419","행정구역 명칭 적용","20","Apgujeong-ro","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030225535","압구정동 408","1",1703,"청담동 119-2","압구정로","3122007",30.000,3041.000,"3","11680","3"
"20101018","봉은사로 시점에서 109번째 분기된 도로","16","Bongeunsa-ro 109-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225533","삼성동 109-15","1",1704,"삼성동 97","봉은사로109길","4166328",4.000,138.000,"4","11680","3"
"20101018","봉은사로 시점에서 109번째 분기된 도로","16","Bongeunsa-ro 109-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225533","삼성동 109-15","2",1705,"삼성동 97","봉은사로109길","4166328",4.000,37.000,"4","11680","3"
"20101018","도산대로 시점에서 70번째 분기된 도로","15","Dosan-daero 70-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225533","청담동 13","1",1706,"청담동 16-15","도산대로70길","4166297",4.000,169.000,"4","11680","3"
"20101018","헌릉로 시점에서 571번 기초구간에서 분기된 도로","20","Heolleung-ro 571-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225538","세곡동 278-9","1",1707,"세곡동 444-2","헌릉로571길","4166877",7.000,145.000,"4","11680","3"
"20101018","헌릉로 시점에서 571번 기초구간에서 분기된 도로","20","Heolleung-ro 571-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225538","세곡동 278-9","2",1708,"세곡동 444-2","헌릉로571길","4166877",6.000,73.000,"4","11680","3"
"20101018","헌릉로 시점에서 571번 기초구간에서 분기된 도로","20","Heolleung-ro 571-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225538","세곡동 278-9","2",1709,"세곡동 444-2","헌릉로571길","4166877",4.000,42.000,"4","11680","3"
"20080901","일제시대 독립운동가인 안창호 선생의 호 도산을 인용, 도산대로변에는 도산의 묘원인 도산공원이 위치함","20","Dosan-daero","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20080926","20141030225533","강남구 신사동 501-2","2",1710,"청담동 130","도산대로","2122001",4.000,24.000,"2","11680","3"
"20090710","서울의 남쪽을 연결하는 도로","20","Nambusunhwan-ro","20141030","직권수정(속성변경)","99","20100315","20150326104422","강서구 방화동 434-10","1",1711,"강남구 수서동 329-21","남부순환로","2000003",8.000,32620.000,"2","11680","1"
"20101018","도산대로 시점에서 54번째 분기된 도로","16","Dosan-daero 54-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225533","논현동 94","2",1712,"논현동 104-37","도산대로54길","4166284",4.000,22.000,"4","11680","3"
"20101018","학동로 시점에서 45번째 분기된 도로","17","Hakdong-ro 45-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225538","논현동 116-11","0",1713,"논현동 117-8","학동로45길","4166801",12.000,82.000,"4","11680","3"
"20101018","학동로 시점에서 45번째 분기된 도로","17","Hakdong-ro 45-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225538","논현동 116-11","1",1714,"논현동 117-8","학동로45길","4166801",4.000,69.000,"4","11680","3"
"20101018","학동로 시점에서 29번째 분기된 도로","17","Hakdong-ro 29-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225538","논현동 87-5","0",1715,"논현동 88","학동로29길","4166788",6.000,82.000,"4","11680","3"
"20101018","강남대로 시점에서 150번째 분기된 도로","19","Gangnam-daero 150-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225530","논현동 1","0",1716,"논현동 16-51","강남대로150길","4166020",6.000,129.000,"4","11680","3"
"20101018","테헤란로 시점에서 29번째 분기된 도로","19","Teheran-ro 29-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","역삼동 678-38","0",1717,"역삼동 678-14","테헤란로29길","4166730",4.000,127.000,"4","11680","3"
"20101018","강남대로 시점에서 130번째 분기된 도로","17","Gangnam-daero 130-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225530","논현동 120-5","0",1718,"논현동 141-17","강남대로130길","4166844",6.000,135.000,"4","11680","3"
"20101018","테헤란로 시점에서 48번째 분기된 도로","19","Teheran-ro 48-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","역삼동 707-19","0",1719,"역삼동 707-18","테헤란로48길","4166742",4.000,108.000,"4","11680","3"
"20101018","개포로 시점에서 53번째 분기된 도로","16","Gaepo-ro 53-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","개포동 652","0",1720,"개포동 650","개포로53길","4166845",10.000,294.000,"4","11680","3"
"20101018","영동대로 시점에서 75번째 분기된 도로","19","Yeongdong-daero 75-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","대치동 949-1","0",1721,"대치동 948-3","영동대로75길","4166697",8.000,113.000,"4","11680","3"
"20101018","논현로 시점에서 138번째 분기된 도로","17","Nonhyeon-ro 138-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","논현동 80-2","0",1722,"논현동 80-9","논현로138길","4166135",4.000,114.000,"4","11680","3"
"20101018","논현로 시점에서 104번째 분기된 도로","17","Nonhyeon-ro 104-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225531","역삼동 659-3","0",1723,"역삼동 659-11","논현로104길","4166108",4.000,117.000,"4","11680","3"
"20101018","영동대로 시점에서 81번째 분기된 도로","19","Yeongdong-daero 81-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","대치동 948-1","0",1724,"대치동 947-5","영동대로81길","4166868",6.000,113.000,"4","11680","3"
"20101018","논현로 시점에서 74번째 분기된 도로","18","Nonhyeon-ro 74-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 734-3","0",1725,"역삼동 734-12","논현로74길","4166194",4.000,104.000,"4","11680","3"
"20101018","영동대로 시점에서 137번째 분기된 도로","20","Yeongdong-daero 137-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","청담동 71-23","0",1726,"청담동 68-16","영동대로137길","4166685",8.000,99.000,"4","11680","3"
"20101018","논현로 시점에서 171번째 분기된 도로","17","Nonhyeon-ro 171-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","신사동 582-14","0",1727,"신사동 578","논현로171길","4166159",6.000,144.000,"4","11680","3"
"20101018","영동대로 시점에서 66번째 분기된 도로","24","Yeongdong-daero 66-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","대치동 1008-4","0",1728,"대치동 1009","영동대로66길","4166867",10.000,93.000,"4","11680","3"
"20101018","영동대로 시점에서 116번째 분기된 도로","19","Yeongdong-daero 116-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225537","삼성동 91-1","0",1729,"삼성동 91-42","영동대로116길","4166680",4.000,95.000,"4","11680","3"
"20101018","역삼로 시점에서 23번째 분기된 도로","15","Yeoksam-ro 23-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","역삼동 747-5","0",1730,"역삼동 747-11","역삼로23길","4166640",4.000,103.000,"4","11680","3"
"20101018","논현로 시점에서 77번째 분기된 도로","17","Nonhyeon-ro 77-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 746-11","0",1731,"역삼동 746-6","논현로77길","4166197",4.000,114.000,"4","11680","3"
"20101018","역삼로 시점에서 26번째 분기된 도로","16","Yeoksam-ro 26-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","역삼동 770","0",1732,"역삼동 769-8","역삼로26길","4166642",6.000,80.000,"4","11680","3"
"20101018","논현로 시점에서 93번째 분기된 도로","16","Nonhyeon-ro 93-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 642-10","0",1733,"역삼동 641-14","논현로93길","4166205",12.000,79.000,"4","11680","3"
"20101018","역삼로 시점에서 26번째 분기된 도로","16","Yeoksam-ro 26-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225536","역삼동 770","1",1734,"역삼동 769-8","역삼로26길","4166642",4.000,29.000,"4","11680","3"
"20101018","논현로 시점에서 61번째 분기된 도로","16","Nonhyeon-ro 61-gil","20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20101203","20141030225532","역삼동 798-12","0",1735,"역삼동 798-8","논현로61길","4166183",4.000,79.000,"4","11680","3"
